"TimeCreated","ProviderName","Id","LevelDisplayName","Message"
"05/18/2026 6:17:29 AM","Microsoft-Windows-Hyper-V-VmSwitch","232","Information","NIC 17E5616D-5E71-4C66-BFCC-FBF79EBECAE5--37FB6A57-239F-4DD5-B232-124C65131E38 (Friendly Name: ) successfully connected to port 37FB6A57-239F-4DD5-B232-124C65131E38 (Friendly Name: 37FB6A57-239F-4DD5-B232-124C65131E38) on switch 790E58B4-7939-4434-9358-89AE7DDBE87E(Friendly Name: WSL (Hyper-V firewall))."
"05/18/2026 6:17:29 AM","Microsoft-Windows-Hyper-V-VmSwitch","233","Information","The operation 'Create' succeeded on nic 17E5616D-5E71-4C66-BFCC-FBF79EBECAE5--37FB6A57-239F-4DD5-B232-124C65131E38 (Friendly Name: ), Instance Id {00000000-0000-0000-0000-000000000000}."
"05/18/2026 6:17:29 AM","Microsoft-Windows-Hyper-V-VmSwitch","291","Information","RSC offload modified for NIC 17E5616D-5E71-4C66-BFCC-FBF79EBECAE5--37FB6A57-239F-4DD5-B232-124C65131E38 (Friendly Name: ) Previous IPv4: Disabled, Current IPv4: Disabled, Previous IPv6: Disabled, Current IPv6: Disabled. Reason: NIC create"
"05/18/2026 6:17:29 AM","Microsoft-Windows-Hyper-V-VmSwitch","67","Information","Port 37FB6A57-239F-4DD5-B232-124C65131E38 (Friendly Name: 37FB6A57-239F-4DD5-B232-124C65131E38) successfully created on switch 790E58B4-7939-4434-9358-89AE7DDBE87E (Friendly Name: WSL (Hyper-V firewall))."
"05/18/2026 6:17:29 AM","Microsoft-Windows-Hyper-V-VmSwitch","292","Information","RSC offload modified for Port 37FB6A57-239F-4DD5-B232-124C65131E38 (Friendly Name: 37FB6A57-239F-4DD5-B232-124C65131E38) Previous: Disabled, Current: Enabled. Reason: Port create"
"05/18/2026 6:14:08 AM","Microsoft-Windows-Hyper-V-VmSwitch","71","Information","Delete complete for port 7062549E-B447-4CD2-8323-F44203369C48 (Friendly Name: 7062549E-B447-4CD2-8323-F44203369C48)."
"05/18/2026 6:14:08 AM","Microsoft-Windows-Hyper-V-VmSwitch","69","Information","Port 7062549E-B447-4CD2-8323-F44203369C48 (Friendly Name: 7062549E-B447-4CD2-8323-F44203369C48) successfully deleted - switch 790E58B4-7939-4434-9358-89AE7DDBE87E (Friendly Name: WSL (Hyper-V firewall))."
"05/18/2026 6:14:08 AM","Microsoft-Windows-Hyper-V-VmSwitch","233","Information","The operation 'Delete' succeeded on nic 2F6FEE3C-FC47-41F8-8579-9785612A93AA--7062549E-B447-4CD2-8323-F44203369C48 (Friendly Name: ), Instance Id {00000000-0000-0000-0000-000000000000}."
"05/18/2026 6:14:08 AM","Microsoft-Windows-Hyper-V-VmSwitch","234","Information","NIC 2F6FEE3C-FC47-41F8-8579-9785612A93AA--7062549E-B447-4CD2-8323-F44203369C48 successfully disconnected from port ."
"05/18/2026 6:14:08 AM","Microsoft-Windows-Hyper-V-VmSwitch","234","Information","NIC 2F6FEE3C-FC47-41F8-8579-9785612A93AA--7062549E-B447-4CD2-8323-F44203369C48 successfully disconnected from port ."
